Name,ST,url,MLST_Profile
ERR2206501,1030,https://pubmlst.org/hinfluenzae/,23.3.5.1.166.66.21
ERR2206502,241,https://pubmlst.org/hinfluenzae/,5.33.34.5.77.45.3
ERR2206503,103,https://pubmlst.org/hinfluenzae/,1.1.1.14.9.14.13
ERR2206504,57,https://pubmlst.org/hinfluenzae/,14.7.13.7.17.13.17
ERR2206505,1047,https://pubmlst.org/hinfluenzae/,157.50.22.15.30.3.3
ERR2206506,367,https://pubmlst.org/hinfluenzae/,1.1.1.1.67.1.5
ERR2206507,940,https://pubmlst.org/hinfluenzae/,35.20.36.1.51.40.31
ERR2206508,201,https://pubmlst.org/hinfluenzae/,33.8.8.16.1.2.3
ERR2206509,199,https://pubmlst.org/hinfluenzae/,6.20.41.40.88.63.43
ERR2206510,57,https://pubmlst.org/hinfluenzae/,14.7.13.7.17.13.17
ERR2206511,1034,https://pubmlst.org/hinfluenzae/,125.1.1.1.1.2.5
ERR2206512,1073,https://pubmlst.org/hinfluenzae/,55.11.16.14.102.14.3
ERR2206513,155,https://pubmlst.org/hinfluenzae/,16.8.16.16.30.1.3
ERR2206514,201,https://pubmlst.org/hinfluenzae/,33.8.8.16.1.2.3
ERR2206515,253,https://pubmlst.org/hinfluenzae/,60.51.16.46.15.2.31
ERR2206516,943,https://pubmlst.org/hinfluenzae/,1.102.19.19.10.185.2
ERR2206517,836,https://pubmlst.org/hinfluenzae/,1.11.18.18.62.1.5
ERR2206518,12,https://pubmlst.org/hinfluenzae/,1.1.1.13.13.25.16
ERR2206519,942,https://pubmlst.org/hinfluenzae/,113.33.7.1.10.41.29
ERR2206520,556,https://pubmlst.org/hinfluenzae/,14.51.16.48.29.2.31
ERR2206521,201,https://pubmlst.org/hinfluenzae/,33.8.8.16.1.2.3
ERR2206522,103,https://pubmlst.org/hinfluenzae/,1.1.1.14.9.14.13
ERR2206523,938,https://pubmlst.org/hinfluenzae/,23.3.5.70.1.66.21
ERR2206524,334,https://pubmlst.org/hinfluenzae/,71.17.58.18.35.58.56
ERR2206525,995,https://pubmlst.org/hinfluenzae/,95.3.22.15.161.138.21
ERR2206526,163,https://pubmlst.org/hinfluenzae/,42.9.8.2.62.8.4
ERR2206527,163,https://pubmlst.org/hinfluenzae/,42.9.8.2.62.8.4
ERR2206528,577,https://pubmlst.org/hinfluenzae/,95.2.15.8.30.61.3
ERR2206529,155,https://pubmlst.org/hinfluenzae/,16.8.16.16.30.1.3
ERR2206530,474,https://pubmlst.org/hinfluenzae/,3.54.65.1.64.78.48
ERR2206531,804,https://pubmlst.org/hinfluenzae/,35.20.36.1.192.40.31
ERR2206532,1628,https://pubmlst.org/hinfluenzae/,3.18.53.15.86.8.23
ERR2206533,266,https://pubmlst.org/hinfluenzae/,3.18.53.15.86.14.23
ERR2206534,165,https://pubmlst.org/hinfluenzae/,44.2.16.37.17.2.3
ERR2206535,368,https://pubmlst.org/hinfluenzae/,3.4.17.11.54.3.34
ERR2206536,156,https://pubmlst.org/hinfluenzae/,26.2.15.7.22.56.3
ERR2206537,241,https://pubmlst.org/hinfluenzae/,5.33.34.5.77.45.3
ERR2206538,311,https://pubmlst.org/hinfluenzae/,11.43.35.11.51.31.19
ERR2206539,57,https://pubmlst.org/hinfluenzae/,14.7.13.7.17.13.17
ERR2206540,705,https://pubmlst.org/hinfluenzae/,39.8.35.1.10.160.19
ERR2206541,1629,https://pubmlst.org/hinfluenzae/,10.2.15.8.17.61.3
ERR2206542,995,https://pubmlst.org/hinfluenzae/,95.3.22.15.161.138.21
ERR2206543,34,https://pubmlst.org/hinfluenzae/,11.2.15.8.28.26.3
ERR2206544,373,https://pubmlst.org/hinfluenzae/,5.2.15.8.26.61.3
ERR2206545,156,https://pubmlst.org/hinfluenzae/,26.2.15.7.22.56.3
ERR2206546,634,https://pubmlst.org/hinfluenzae/,4.15.7.14.78.90.41
ERR2206547,155,https://pubmlst.org/hinfluenzae/,16.8.16.16.30.1.3
ERR2206548,388,https://pubmlst.org/hinfluenzae/,60.51.16.48.15.1.31
ERR2206549,1202,https://pubmlst.org/hinfluenzae/,131.2.15.8.141.61.3
ERR2206550,145,https://pubmlst.org/hinfluenzae/,1.8.1.14.22.14.13
ERR2206551,105,https://pubmlst.org/hinfluenzae/,3.9.8.2.14.8.4
ERR2206552,165,https://pubmlst.org/hinfluenzae/,44.2.16.37.17.2.3
ERR2206553,147,https://pubmlst.org/hinfluenzae/,1.24.18.14.55.1.5
ERR2206554,147,https://pubmlst.org/hinfluenzae/,1.24.18.14.55.1.5
ERR2206555,184,https://pubmlst.org/hinfluenzae/,45.45.48.9.26.58.18
ERR2206556,938,https://pubmlst.org/hinfluenzae/,23.3.5.70.1.66.21
ERR2206557,142,https://pubmlst.org/hinfluenzae/,1.1.1.35.15.53.38
ERR2206558,425,https://pubmlst.org/hinfluenzae/,39.8.35.11.65.48.19
ERR2206559,3,https://pubmlst.org/hinfluenzae/,1.1.1.1.1.1.5
ERR2206560,57,https://pubmlst.org/hinfluenzae/,14.7.13.7.17.13.17
ERR2206561,105,https://pubmlst.org/hinfluenzae/,3.9.8.2.14.8.4
ERR2206562,531,https://pubmlst.org/hinfluenzae/,93.46.72.11.95.70.45
ERR2206563,509,https://pubmlst.org/hinfluenzae/,50.8.35.7.26.45.32
ERR2206564,84,https://pubmlst.org/hinfluenzae/,29.7.13.1.45.13.1
ERR2206565,165,https://pubmlst.org/hinfluenzae/,44.2.16.37.17.2.3
ERR2206566,949,https://pubmlst.org/hinfluenzae/,70.25.1.15.10.167.123
ERR2206567,41,https://pubmlst.org/hinfluenzae/,17.4.17.1.7.12.11
ERR2206569,776,https://pubmlst.org/hinfluenzae/,5.33.7.15.87.130.29
ERR2206570,180,https://pubmlst.org/hinfluenzae/,1.1.1.1.81.21.5
ERR2206571,1630,https://pubmlst.org/hinfluenzae/,14.7.13.7.111.13.17
ERR2206572,485,https://pubmlst.org/hinfluenzae/,33.8.16.16.78.2.3
ERR2206573,156,https://pubmlst.org/hinfluenzae/,26.2.15.7.22.56.3
ERR2206574,57,https://pubmlst.org/hinfluenzae/,14.7.13.7.17.13.17
ERR2206575,509,https://pubmlst.org/hinfluenzae/,50.8.35.7.26.45.32
ERR2206576,2,https://pubmlst.org/hinfluenzae/,14.7.1.15.16.4.1
ERR2206577,142,https://pubmlst.org/hinfluenzae/,1.1.1.35.15.53.38
ERR2206578,1411,https://pubmlst.org/hinfluenzae/,42.9.8.2.78.8.4
ERR2206579,804,https://pubmlst.org/hinfluenzae/,35.20.36.1.192.40.31
ERR2206580,103,https://pubmlst.org/hinfluenzae/,1.1.1.14.9.14.13
ERR2206581,3,https://pubmlst.org/hinfluenzae/,1.1.1.1.1.1.5
ERR2206582,142,https://pubmlst.org/hinfluenzae/,1.1.1.35.15.53.38
ERR2206583,165,https://pubmlst.org/hinfluenzae/,44.2.16.37.17.2.3
ERR2206584,103,https://pubmlst.org/hinfluenzae/,1.1.1.14.9.14.13
ERR2206585,41,https://pubmlst.org/hinfluenzae/,17.4.17.1.7.12.11
ERR2206587,184,https://pubmlst.org/hinfluenzae/,45.45.48.9.26.58.18
ERR2206588,57,https://pubmlst.org/hinfluenzae/,14.7.13.7.17.13.17
ERR2206589,12,https://pubmlst.org/hinfluenzae/,1.1.1.13.13.25.16
ERR2206590,160,https://pubmlst.org/hinfluenzae/,40.1.1.14.1.59.3
ERR2206591,3,https://pubmlst.org/hinfluenzae/,1.1.1.1.1.1.5
ERR2206592,946,https://pubmlst.org/hinfluenzae/,151.77.53.8.210.2.34
ERR2206593,41,https://pubmlst.org/hinfluenzae/,17.4.17.1.7.12.11
ERR2206594,145,https://pubmlst.org/hinfluenzae/,1.8.1.14.22.14.13
ERR2206595,918,https://pubmlst.org/hinfluenzae/,5.33.7.73.205.182.29
ERR2560696,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560697,1833,https://pubmlst.org/hinfluenzae/,1|1.1.10.14.186.42.5
ERR2560698,276,https://pubmlst.org/hinfluenzae/,5.8.58.14.71.13.29
ERR2560699,190,https://pubmlst.org/hinfluenzae/,10.14.4.5.85.7.8
ERR2560700,103,https://pubmlst.org/hinfluenzae/,1.1.1.14.9.14.13
ERR2560701,14,https://pubmlst.org/hinfluenzae/,5.1.1.1.1.2.5
ERR2560702,263,https://pubmlst.org/hinfluenzae/,28.14.1.1.16.55.1
ERR2560703,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560704,139,https://pubmlst.org/hinfluenzae/,1.1.1.14.45.14.21
ERR2560705,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560706,164,https://pubmlst.org/hinfluenzae/,43.1.46.7.72.1.23
ERR2560707,368,https://pubmlst.org/hinfluenzae/,3.4.17.11.54.3.34
ERR2560708,18,https://pubmlst.org/hinfluenzae/,18.6.3.7.10.28|28.12
ERR2560709,1147,https://pubmlst.org/hinfluenzae/,4.110.71.4.7.57.35
ERR2560710,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560711,183,https://pubmlst.org/hinfluenzae/,14.44.1.1.22.1.5
ERR2560712,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560713,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560714,1831,https://pubmlst.org/hinfluenzae/,26.137.121.7.35.270.21
ERR2560715,160,https://pubmlst.org/hinfluenzae/,40.1.1.14.1.59.3
ERR2560716,139,https://pubmlst.org/hinfluenzae/,1.1.1.14.45.14.21
ERR2560717,155,https://pubmlst.org/hinfluenzae/,16.8.16.16.30.1.3
ERR2560718,485,https://pubmlst.org/hinfluenzae/,33.8.16.16.78.2.3
ERR2560719,262,https://pubmlst.org/hinfluenzae/,63.50.22.15.30.40.3
ERR2560720,1813,https://pubmlst.org/hinfluenzae/,3.18.53.2.7.40.10
ERR2560721,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560722,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560723,165,https://pubmlst.org/hinfluenzae/,44.2.16.37.17.2.3
ERR2560724,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560725,1834,https://pubmlst.org/hinfluenzae/,35.33.7.15.46.44.29
ERR2560726,124,https://pubmlst.org/hinfluenzae/,22.19.11.11.22.19.15
ERR2560727,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560728,244,https://pubmlst.org/hinfluenzae/,55.11.16.14.102.2.3
ERR2560729,10,https://pubmlst.org/hinfluenzae/,5.15.10.9.8.5.11
ERR2560730,836,https://pubmlst.org/hinfluenzae/,1.11.18.18.62.1.5
ERR2560731,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560732,249,https://pubmlst.org/hinfluenzae/,26.17.8.1.78.57.50
ERR2560733,1832,https://pubmlst.org/hinfluenzae/,42.2.23.41.46.55.10
ERR2560734,103,https://pubmlst.org/hinfluenzae/,1.1.1.14.9.14.13
ERR2560735,1148,https://pubmlst.org/hinfluenzae/,63.54.102.7.11.31.10
ERR2560736,14,https://pubmlst.org/hinfluenzae/,5.1.1.1.1.2.5
ERR2560738,485,https://pubmlst.org/hinfluenzae/,33.8.16.16.78.2.3
ERR2560739,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560740,1136,https://pubmlst.org/hinfluenzae/,3.9.8.4.14.210.4
ERR2560741,1828,https://pubmlst.org/hinfluenzae/,13.16.5.2.3.11.154
ERR2560742,396,https://pubmlst.org/hinfluenzae/,10.2.15.8.26.61.3
ERR2560743,103,https://pubmlst.org/hinfluenzae/,1.1.1.14.9.14.13
ERR2560744,425,https://pubmlst.org/hinfluenzae/,39.8.35.11.65.48.19
ERR2560745,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560746,160,https://pubmlst.org/hinfluenzae/,40.1.1.14.1.59.3
ERR2560747,282,https://pubmlst.org/hinfluenzae/,10.14.5.44.4.7.8
ERR2560748,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560749,159,https://pubmlst.org/hinfluenzae/,33.8.16.16.17.2.29
ERR2560750,1145,https://pubmlst.org/hinfluenzae/,37.35.57.14.202.183.13
ERR2560751,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560752,1830,https://pubmlst.org/hinfluenzae/,39.8.35.11.65.21.19
ERR2560753,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560754,145,https://pubmlst.org/hinfluenzae/,1.8.1.14.22.14.13
ERR2560755,6,https://pubmlst.org/hinfluenzae/,10.14.4.5.4.7.8
ERR2560756,23,https://pubmlst.org/hinfluenzae/,13.16.5.2.3.11.7
ERR2560757,147,https://pubmlst.org/hinfluenzae/,1.24.18.14.55.1.5
ERR2560758,1829,https://pubmlst.org/hinfluenzae/,3.18.53.15.86.13.23
ERR2560759,1835,https://pubmlst.org/hinfluenzae/,45.112.111.73.62.126.23
ERR2560760,1218,https://pubmlst.org/hinfluenzae/,33.8.16.16.17.2.127
ERR2560761,1382,https://pubmlst.org/hinfluenzae/,50.12.32.50.147.82.125
