Name,ST,url,MLST_Profile
DRR065652,376,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.8.1.27
DRR065653,2292,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.263.4.38
DRR065654,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR065655,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR065656,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR065657,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR065658,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR065660,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR065661,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR067537,225,http://bigsdb.web.pasteur.fr/klebsiella/,10.1.1.1.12.1.38
DRR067538,225,http://bigsdb.web.pasteur.fr/klebsiella/,10.1.1.1.12.1.38
DRR067539,225,http://bigsdb.web.pasteur.fr/klebsiella/,10.1.1.1.12.1.38
DRR067540,225,http://bigsdb.web.pasteur.fr/klebsiella/,10.1.1.1.12.1.38
DRR076334,258,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.79
DRR076945,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076946,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076947,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076948,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076950,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076951,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076952,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076953,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076954,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076955,307,http://bigsdb.web.pasteur.fr/klebsiella/,4.1.2.52.1.1.7
DRR076956,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076957,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076958,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076959,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076960,395,http://bigsdb.web.pasteur.fr/klebsiella/,3.1.2.4.1.1.4
DRR076961,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076962,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076963,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076964,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR076965,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR076966,2353,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.18
DRR076967,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR076968,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR076969,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR076970,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR098844,45,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.6.7.1.12
DRR100992,1,http://bigsdb.web.pasteur.fr/klebsiella/,4.4.1.1.7.4.10
DRR100993,844,http://bigsdb.web.pasteur.fr/klebsiella/,2.3.2.26.1.1.43
DRR100995,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR100996,2785,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.4.7.4.4
DRR101002,11,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.4
DRR101006,844,http://bigsdb.web.pasteur.fr/klebsiella/,2.3.2.26.1.1.43
DRR101008,1916,http://bigsdb.web.pasteur.fr/klebsiella/,4.77.13.3.4.27.25
DRR101011,2791,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.1.1.1.5.91
DRR111568,340,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.18
DRR111571,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR111575,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR111578,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR111601,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR111602,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR111604,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR111605,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR111606,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR111610,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR120561,1715,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.3.8.25.15
DRR120564,45,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.6.7.1.12
DRR120566,45,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.6.7.1.12
DRR120567,37,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.16
DRR120570,24b0357765bda962ea5510b8f3016741798b478d,http://bigsdb.web.pasteur.fr/klebsiella/,4.1.1.20.21.4.6
DRR120571,37,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.16
DRR120572,37,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.16
DRR120573,37,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.16
DRR120574,37,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.16
DRR120577,584,http://bigsdb.web.pasteur.fr/klebsiella/,4.1.2.1.1.7.4
DRR120580,528,http://bigsdb.web.pasteur.fr/klebsiella/,32.5.1.1.9.4.18
DRR120581,65,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.10.4.13
DRR120586,37,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.16
DRR120588,64a04e68f661d4c013d94fd2d1cfe78f04197b39,http://bigsdb.web.pasteur.fr/klebsiella/,2.10.13.1.12.1.18
DRR120589,37,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.16
DRR120590,466,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.10.50.120
DRR120591,45,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.6.7.1.12
DRR120593,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR120596,107,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.17.27.1.39
DRR120598,12,http://bigsdb.web.pasteur.fr/klebsiella/,6.3.1.1.12.1.4
DRR120599,37,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.16
DRR120601,37,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.16
DRR120606,37,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.16
DRR120610,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR120614,268,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.7.1.81
DRR121780,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121791,11,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.4
DRR121796,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121797,340,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.18
DRR121798,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121799,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121811,340,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.18
DRR121812,14,http://bigsdb.web.pasteur.fr/klebsiella/,1.6.1.1.1.1.1
DRR121813,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121814,11,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.4
DRR121815,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121818,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR121819,336,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.1.72.4.4
DRR121820,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121821,14,http://bigsdb.web.pasteur.fr/klebsiella/,1.6.1.1.1.1.1
DRR121823,14,http://bigsdb.web.pasteur.fr/klebsiella/,1.6.1.1.1.1.1
DRR121824,14,http://bigsdb.web.pasteur.fr/klebsiella/,1.6.1.1.1.1.1
DRR121825,14,http://bigsdb.web.pasteur.fr/klebsiella/,1.6.1.1.1.1.1
DRR121826,14,http://bigsdb.web.pasteur.fr/klebsiella/,1.6.1.1.1.1.1
DRR121827,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR121830,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR121831,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121832,14,http://bigsdb.web.pasteur.fr/klebsiella/,1.6.1.1.1.1.1
DRR121834,14,http://bigsdb.web.pasteur.fr/klebsiella/,1.6.1.1.1.1.1
DRR121835,17,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.1.4.4.4
DRR121836,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121837,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121838,11,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.4
DRR121839,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR121840,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR121841,11,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.4
DRR121842,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121843,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121844,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121845,11,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.4
DRR121846,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121847,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR121848,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR121849,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR121850,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR121851,307,http://bigsdb.web.pasteur.fr/klebsiella/,4.1.2.52.1.1.7
DRR122275,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR124975,656,http://bigsdb.web.pasteur.fr/klebsiella/,4.4.1.1.7.4.4
DRR124976,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR124977,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR124978,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR124979,17,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.1.4.4.4
DRR124980,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR124981,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR124982,307,http://bigsdb.web.pasteur.fr/klebsiella/,4.1.2.52.1.1.7
DRR124985,3106,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.5.20.17.21.42
DRR124987,307,http://bigsdb.web.pasteur.fr/klebsiella/,4.1.2.52.1.1.7
DRR124988,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR124989,656,http://bigsdb.web.pasteur.fr/klebsiella/,4.4.1.1.7.4.4
DRR124991,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR124992,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR124993,656,http://bigsdb.web.pasteur.fr/klebsiella/,4.4.1.1.7.4.4
DRR124994,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR124997,656,http://bigsdb.web.pasteur.fr/klebsiella/,4.4.1.1.7.4.4
DRR124998,11,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.4
DRR125001,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR125002,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR125004,231,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.26.1.77
DRR125005,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR125007,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR125008,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR125009,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR125010,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR125014,656,http://bigsdb.web.pasteur.fr/klebsiella/,4.4.1.1.7.4.4
DRR125015,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR125016,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR125017,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR125018,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR125019,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR125020,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR125021,656,http://bigsdb.web.pasteur.fr/klebsiella/,4.4.1.1.7.4.4
DRR125022,11,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.4
DRR125025,11,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.4
DRR125026,48951820d2cf36b5f42278320e3e17e0c1a64549,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.4a3a9c0e499c1824e9ed5aa0ecb3d3af92185deb
DRR125027,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR125028,656,http://bigsdb.web.pasteur.fr/klebsiella/,4.4.1.1.7.4.4
DRR125030,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR125031,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR125032,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR125033,656,http://bigsdb.web.pasteur.fr/klebsiella/,4.4.1.1.7.4.4
DRR125037,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR125038,15,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.1
DRR125039,11,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.4
DRR125040,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR125067,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR125668,375,http://bigsdb.web.pasteur.fr/klebsiella/,43.1.2.1.10.4.13
DRR128837,11,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.4
DRR138477,394,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.82
DRR138480,709,http://bigsdb.web.pasteur.fr/klebsiella/,1.1.1.1.1.1.4
DRR140897,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR140900,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR140903,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR140922,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR150425,340,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.18
DRR157201,37,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.16
DRR157202,1245,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.6.1.1.4.222
DRR164893,17,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.1.4.4.4
DRR164894,45,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.6.7.1.12
DRR178373,268,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.7.1.81
DRR178374,268,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.7.1.81
DRR178378,268,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.7.1.81
DRR178385,12,http://bigsdb.web.pasteur.fr/klebsiella/,6.3.1.1.12.1.4
DRR178397,25,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.1.10.4.13
DRR178398,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR178442,290,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.37.10.1.86
DRR178447,1303,http://bigsdb.web.pasteur.fr/klebsiella/,2.5.118.1.179.1.13
DRR179999,35,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.10.1.19
DRR192196,107,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.17.27.1.39
DRR192204,584,http://bigsdb.web.pasteur.fr/klebsiella/,4.1.2.1.1.7.4
DRR192205,584,http://bigsdb.web.pasteur.fr/klebsiella/,4.1.2.1.1.7.4
DRR192206,11,http://bigsdb.web.pasteur.fr/klebsiella/,3.3.1.1.1.1.4
DRR192209,134,http://bigsdb.web.pasteur.fr/klebsiella/,3.1.2.1.1.1.4
DRR192210,107,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.17.27.1.39
DRR192211,107,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.17.27.1.39
DRR192212,45,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.6.7.1.12
DRR192216,37,http://bigsdb.web.pasteur.fr/klebsiella/,2.9.2.1.13.1.16
DRR192235,36,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.7.1.7
DRR198019,42,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.3.8.1.15
DRR198020,17,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.1.4.4.4
DRR198021,17,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.1.4.4.4
DRR198024,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR198025,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR198026,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR198028,420,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.65.2.5.1.36
DRR198029,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR198032,534,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.1.2.61.4.132
DRR198038,273,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.4
DRR198039,16,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.4.4.4
DRR198040,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR198041,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR198042,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR198043,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR198045,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR198046,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR198047,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR198048,401,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.61.5.4.1.6
DRR198049,36,http://bigsdb.web.pasteur.fr/klebsiella/,2.1.2.1.7.1.7
DRR198050,101,http://bigsdb.web.pasteur.fr/klebsiella/,2.6.1.5.4.1.6
DRR198052,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
DRR198053,147,http://bigsdb.web.pasteur.fr/klebsiella/,3.4.6.1.7.4.38
