Name,ST,url,MLST_Profile,Serotype
SRR5170509,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR5890314,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR6026012,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR6178086,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR6325175,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR6410459,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048502,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048503,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048504,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
ERR048506,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048507,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048508,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048509,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048510,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048511,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048512,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048514,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048515,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048516,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048517,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048518,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048519,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048520,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048521,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR048522,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR048523,1982,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.597.6.6.508,Enteritidis
ERR048524,1982,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.597.6.6.508,Enteritidis
ERR048525,1980,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.382.597.6.471.508,Enteritidis
ERR064831,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR064832,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR064833,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR064834,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR064843,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR064845,1982,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.597.6.6.508,Enteritidis
ERR1544909,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1544910,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1544911,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1759057,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1759060,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1759096,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1759100,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1759109,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1759110,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1759111,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1759127,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1759156,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1759164,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1759165,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1759173,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1797550,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1797551,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1802049,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1802393,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1802438,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1802440,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1802485,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1802492,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1806843,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1806845,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1810355,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1810364,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1810365,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1810366,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815488,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815489,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815490,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815491,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815494,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815502,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815527,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815537,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815673,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815680,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815683,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815684,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1815747,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816631,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816687,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816689,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816692,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816698,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816699,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816701,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816703,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816705,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816857,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816859,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816860,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816862,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816863,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1816864,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817107,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817111,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817112,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817121,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817125,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817126,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817127,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817145,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817149,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817152,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817153,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817203,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817204,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817205,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817206,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817207,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817210,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817215,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817217,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817218,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817318,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817324,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817326,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817328,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817332,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817393,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817396,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817397,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817400,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817401,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817403,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817504,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817507,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817509,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817512,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817525,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817534,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817535,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1817537,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1818149,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1818150,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1822678,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1822679,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1822682,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1822683,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1823519,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1823520,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1823926,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1823929,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1823930,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1823932,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1824575,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1828942,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1828943,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1828946,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1828949,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1829780,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1829781,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1829783,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1829784,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1829785,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1832463,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1832465,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1832466,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1832467,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1832470,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1832472,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1837574,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1837623,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1837625,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1857455,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1857518,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1857520,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1865334,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1865335,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1890405,1925,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,454.2.3.7.6.6.11,Enteritidis
ERR1890407,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1890410,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1910716,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1910828,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1910829,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1948283,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1948287,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1948290,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1948292,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR1948296,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR197417,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR197418,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR197419,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR197420,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR197421,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR197422,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR197423,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR197424,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR197425,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR197442,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR197443,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR197444,1981,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.508,Enteritidis
ERR197445,1982,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.597.6.6.508,Enteritidis
ERR197446,1980,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.382.597.6.471.508,Enteritidis
ERR2020716,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2023156,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2030251,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2030253,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2071993,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2114794,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2114797,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2114801,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2114803,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2115639,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2115642,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2115646,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2115647,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
ERR2115649,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
