Name,ST,url,MLST_Profile
DRR039955,773,https://pubmlst.org/paeruginosa/,5.4.5.5.5.7.8
DRR039956,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR039957,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR039958,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR039959,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR039960,664,https://pubmlst.org/paeruginosa/,9.5.11.3.4.40.18
DRR039961,277,https://pubmlst.org/paeruginosa/,39.5.9.11.27.5.2
DRR039962,360,https://pubmlst.org/paeruginosa/,15.5.36.11.27.4.2
DRR039963,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR039964,0b3e84677c85e78e9fa266e3de3ec3da2fe07b55,https://pubmlst.org/paeruginosa/,28.3.94.13.1.4.10
DRR039965,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR039966,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR039967,773,https://pubmlst.org/paeruginosa/,5.4.5.5.5.7.8
DRR039968,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR039969,50f733bf17b618bcfe612eaf7c7603ea560c6423,https://pubmlst.org/paeruginosa/,5.163.25.5.1.20.125
DRR039970,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR039971,2069,https://pubmlst.org/paeruginosa/,35.5.36.72.4.42.1
DRR039973,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR039976,773,https://pubmlst.org/paeruginosa/,5.4.5.5.5.7.8
DRR039977,2ab45989c22be8d90aa2b0ddf46d785f179e21ca,https://pubmlst.org/paeruginosa/,38.11.3.13.1..4
DRR039979,0b3e84677c85e78e9fa266e3de3ec3da2fe07b55,https://pubmlst.org/paeruginosa/,28.3.94.13.1.4.10
DRR039980,308,https://pubmlst.org/paeruginosa/,13.4.5.5.12.7.15
DRR039981,310,https://pubmlst.org/paeruginosa/,5.59.60.3.1.6.4
DRR051363,549,https://pubmlst.org/paeruginosa/,7.5.12.3.4.1.7
DRR051364,549,https://pubmlst.org/paeruginosa/,7.5.12.3.4.1.7
DRR051366,549,https://pubmlst.org/paeruginosa/,7.5.12.3.4.1.7
DRR101530,1239,https://pubmlst.org/paeruginosa/,16.5.1.3.4.15.7
DRR101531,1239,https://pubmlst.org/paeruginosa/,16.5.1.3.4.15.7
DRR101532,1239,https://pubmlst.org/paeruginosa/,16.5.1.3.4.15.7
DRR101533,1239,https://pubmlst.org/paeruginosa/,16.5.1.3.4.15.7
DRR101534,1239,https://pubmlst.org/paeruginosa/,16.5.1.3.4.15.7
DRR101535,1239,https://pubmlst.org/paeruginosa/,16.5.1.3.4.15.7
DRR153275,d41d7e1c0094331fdbdd0907da95e0f3660d1083,https://pubmlst.org/paeruginosa/,67.b68497031c169a989b92840accf8c02a05a705ee.65.31.1.6.26
DRR153276,233,https://pubmlst.org/paeruginosa/,16.5.30.11.4.31.41
DRR153277,314,https://pubmlst.org/paeruginosa/,6.4.62.66.3.6.26
DRR153278,3895,https://pubmlst.org/paeruginosa/,104.4.36.71.4.204.53
DRR153283,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR153284,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR153286,233,https://pubmlst.org/paeruginosa/,16.5.30.11.4.31.41
DRR153287,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR153288,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR153305,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR153310,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR153311,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR153312,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR153313,fe4cb12424c30383ccfa217b1ef1653994b8081a,https://pubmlst.org/paeruginosa/,13.8.9.3.1.6.9
DRR153314,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR153315,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR153316,c4d5898ca214b5dbd41f94999bc00caa82ba56e5,https://pubmlst.org/paeruginosa/,18.4.5.3.1.17.13
DRR153317,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR153318,233,https://pubmlst.org/paeruginosa/,16.5.30.11.4.31.41
DRR215911,3387,https://pubmlst.org/paeruginosa/,17.252.6.98.2.14.10
DRR215912,2069,https://pubmlst.org/paeruginosa/,35.5.36.72.4.42.1
DRR215913,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215914,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215915,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215916,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215917,b613971ed291a4dde99d18bc5a37e2754f678254,https://pubmlst.org/paeruginosa/,111.30.64.26.134.59.7
DRR215918,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215919,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215920,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215921,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215922,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215923,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215924,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR215926,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215927,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215928,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215929,1930,https://pubmlst.org/paeruginosa/,6.5.1.3.2.7.7
DRR215930,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215931,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215932,274,https://pubmlst.org/paeruginosa/,23.5.11.7.1.12.7
DRR215933,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215934,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR215935,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215936,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215937,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215938,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215939,1197,https://pubmlst.org/paeruginosa/,5.8.119.6.12.6.3
DRR215940,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215941,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215942,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215943,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215944,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215945,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215946,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR215947,3388,https://pubmlst.org/paeruginosa/,36.5.36.7.1.15.7
DRR215948,155,https://pubmlst.org/paeruginosa/,28.5.36.3.3.13.7
DRR215949,c0642b19f98a811af2711746f172eb84649cfff9,https://pubmlst.org/paeruginosa/,89.30.64.26.48.24.156
DRR215950,244,https://pubmlst.org/paeruginosa/,17.5.12.3.14.4.7
DRR215951,179,https://pubmlst.org/paeruginosa/,36.27.28.3.4.13.7
DRR215952,155,https://pubmlst.org/paeruginosa/,28.5.36.3.3.13.7
DRR215953,381,https://pubmlst.org/paeruginosa/,11.20.1.65.4.4.10
DRR215954,567995fd87a41ba72ba6c55ba9d7db1c8309a95e,https://pubmlst.org/paeruginosa/,47.8.7.6.8.11.40
DRR215955,3389,https://pubmlst.org/paeruginosa/,17.22.193.11.3.86.19
DRR215956,1816,https://pubmlst.org/paeruginosa/,40.5.11.3.4.40.2
DRR217194,549,https://pubmlst.org/paeruginosa/,7.5.12.3.4.1.7
DRR217195,549,https://pubmlst.org/paeruginosa/,7.5.12.3.4.1.7
DRR217196,549,https://pubmlst.org/paeruginosa/,7.5.12.3.4.1.7
DRR217197,549,https://pubmlst.org/paeruginosa/,7.5.12.3.4.1.7
DRR217198,549,https://pubmlst.org/paeruginosa/,7.5.12.3.4.1.7
DRR217199,549,https://pubmlst.org/paeruginosa/,7.5.12.3.4.1.7
DRR217200,549,https://pubmlst.org/paeruginosa/,7.5.12.3.4.1.7
DRR217201,549,https://pubmlst.org/paeruginosa/,7.5.12.3.4.1.7
DRR217202,549,https://pubmlst.org/paeruginosa/,7.5.12.3.4.1.7
DRR243511,773,https://pubmlst.org/paeruginosa/,5.4.5.5.5.7.8
DRR243512,244,https://pubmlst.org/paeruginosa/,17.5.12.3.14.4.7
DRR243513,664,https://pubmlst.org/paeruginosa/,9.5.11.3.4.40.18
DRR243514,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR243515,244,https://pubmlst.org/paeruginosa/,17.5.12.3.14.4.7
DRR243516,3453,https://pubmlst.org/paeruginosa/,45.148.15.35.53.106.177
DRR243517,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR243518,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR243519,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR243520,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR243521,654,https://pubmlst.org/paeruginosa/,17.5.26.3.4.4.26
DRR243522,77e59f6faac08295f44dba7daf2ab9fbfbe22e02,https://pubmlst.org/paeruginosa/,32.13.24.13.1.6.25
DRR243523,77e59f6faac08295f44dba7daf2ab9fbfbe22e02,https://pubmlst.org/paeruginosa/,32.13.24.13.1.6.25
DRR243524,3453,https://pubmlst.org/paeruginosa/,45.148.15.35.53.106.177
DRR243525,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR243526,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR243528,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR243529,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR243530,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR243531,77e59f6faac08295f44dba7daf2ab9fbfbe22e02,https://pubmlst.org/paeruginosa/,32.13.24.13.1.6.25
DRR243532,654,https://pubmlst.org/paeruginosa/,17.5.26.3.4.4.26
DRR243533,1203,https://pubmlst.org/paeruginosa/,33.1.25.6.6.7.5
DRR243534,1203,https://pubmlst.org/paeruginosa/,33.1.25.6.6.7.5
DRR243535,654,https://pubmlst.org/paeruginosa/,17.5.26.3.4.4.26
DRR243536,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR243537,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR244085,1816,https://pubmlst.org/paeruginosa/,40.5.11.3.4.40.2
DRR244086,1816,https://pubmlst.org/paeruginosa/,40.5.11.3.4.40.2
DRR254070,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR254071,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR254078,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR254079,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR258733,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR258734,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR258735,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR258736,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR258737,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR258738,244,https://pubmlst.org/paeruginosa/,17.5.12.3.14.4.7
DRR258739,244,https://pubmlst.org/paeruginosa/,17.5.12.3.14.4.7
DRR258740,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR258741,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR258742,244,https://pubmlst.org/paeruginosa/,17.5.12.3.14.4.7
DRR258743,244,https://pubmlst.org/paeruginosa/,17.5.12.3.14.4.7
DRR258744,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR258745,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR258746,244,https://pubmlst.org/paeruginosa/,17.5.12.3.14.4.7
DRR258747,274,https://pubmlst.org/paeruginosa/,23.5.11.7.1.12.7
DRR258748,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR275545,1047,https://pubmlst.org/paeruginosa/,18.8.5.5.1.6.4
DRR275546,664,https://pubmlst.org/paeruginosa/,9.5.11.3.4.40.18
DRR275550,664,https://pubmlst.org/paeruginosa/,9.5.11.3.4.40.18
DRR275551,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR313923,308,https://pubmlst.org/paeruginosa/,13.4.5.5.12.7.15
DRR313924,2596,https://pubmlst.org/paeruginosa/,17.5.5.3.4.42.3
DRR313925,2414,https://pubmlst.org/paeruginosa/,15.5.11.3.4.42.9
DRR313926,308,https://pubmlst.org/paeruginosa/,13.4.5.5.12.7.15
DRR313927,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR313928,308,https://pubmlst.org/paeruginosa/,13.4.5.5.12.7.15
DRR313929,1157ad6cb8d7ebf28b40a0b62d904b63dcc98deb,https://pubmlst.org/paeruginosa/,6.14.12.11.1.4.71c56f0ca6044cc017fc6b4a75b13f82adc072ae
DRR313930,1693,https://pubmlst.org/paeruginosa/,64.5.11.5.2.4.19
DRR313931,17,https://pubmlst.org/paeruginosa/,11.5.1.7.9.4.7
DRR313932,1076,https://pubmlst.org/paeruginosa/,5.4.57.62.1.1.26
DRR313933,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR313934,671,https://pubmlst.org/paeruginosa/,5.5.57.13.1.74.3
DRR313935,253,https://pubmlst.org/paeruginosa/,4.4.16.12.1.6.3
DRR313936,27,https://pubmlst.org/paeruginosa/,6.5.6.7.4.6.7
DRR313937,645,https://pubmlst.org/paeruginosa/,6.5.5.3.3.13.1
DRR313938,645,https://pubmlst.org/paeruginosa/,6.5.5.3.3.13.1
DRR313940,253,https://pubmlst.org/paeruginosa/,4.4.16.12.1.6.3
DRR313941,155,https://pubmlst.org/paeruginosa/,28.5.36.3.3.13.7
DRR313942,91dd0652371c10f163f4d6aade44341060473d54,https://pubmlst.org/paeruginosa/,5.4.3.10fcd006654a4468d29b49e293a685c4884c2411.1.11.8
DRR313943,357,https://pubmlst.org/paeruginosa/,2.4.5.3.1.6.11
DRR313944,5adf2aefe35fa176a8ad424dac2c44fd800b9b67,https://pubmlst.org/paeruginosa/,5.4.3.3.1.11.8
DRR313945,155,https://pubmlst.org/paeruginosa/,28.5.36.3.3.13.7
DRR313946,5adf2aefe35fa176a8ad424dac2c44fd800b9b67,https://pubmlst.org/paeruginosa/,5.4.3.3.1.11.8
DRR313947,508,https://pubmlst.org/paeruginosa/,15.5.11.3.2.4.3
DRR313948,508,https://pubmlst.org/paeruginosa/,15.5.11.3.2.4.3
DRR313949,253,https://pubmlst.org/paeruginosa/,4.4.16.12.1.6.3
DRR313950,1646,https://pubmlst.org/paeruginosa/,15.5.7.3.2.7.68
DRR313951,1485,https://pubmlst.org/paeruginosa/,17.5.36.7.27.7.7
DRR313952,1646,https://pubmlst.org/paeruginosa/,15.5.7.3.2.7.68
DRR313954,53fb5955deaf5948b7d834896ccaabb58d77c488,https://pubmlst.org/paeruginosa/,47.8.7.6.8.11.40
DRR313955,3274,https://pubmlst.org/paeruginosa/,17.5.11.7.2.38.7
DRR313956,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR313957,f989ea8d7cdc3594f713b46ca41339202b2821d3,https://pubmlst.org/paeruginosa/,23.5.11.7.0e28602b5e37696c34e5ac4980f2e2bc2724b662.12.7
DRR313958,238,https://pubmlst.org/paeruginosa/,5.1.59.6.1.33.42
DRR313959,2330,https://pubmlst.org/paeruginosa/,6.5.11.3.4.92.3
DRR313960,233,https://pubmlst.org/paeruginosa/,16.5.30.11.4.31.41
DRR313962,275,https://pubmlst.org/paeruginosa/,11.5.20.5.4.4.52
DRR314312,274,https://pubmlst.org/paeruginosa/,23.5.11.7.1.12.7
DRR314351,274,https://pubmlst.org/paeruginosa/,23.5.11.7.1.12.7
DRR314356,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR314365,1097,https://pubmlst.org/paeruginosa/,6.5.1.30.4.6.27
DRR314366,b00b04aaa70be50be3481301239b3c9b26c66355,https://pubmlst.org/paeruginosa/,15.5.1.3.2.111.7
DRR314367,b00b04aaa70be50be3481301239b3c9b26c66355,https://pubmlst.org/paeruginosa/,15.5.1.3.2.111.7
DRR314368,1097,https://pubmlst.org/paeruginosa/,6.5.1.30.4.6.27
DRR314377,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR314378,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
DRR314382,244,https://pubmlst.org/paeruginosa/,17.5.12.3.14.4.7
DRR314386,231,https://pubmlst.org/paeruginosa/,6.5.36.63.4.30.2
DRR314403,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
ERR1189808,379,https://pubmlst.org/paeruginosa/,39.5.11.28.4.4.63
ERR1189809,2235,https://pubmlst.org/paeruginosa/,6.5.1.13.3.4.10
ERR1189810,274,https://pubmlst.org/paeruginosa/,23.5.11.7.1.12.7
ERR1189811,841,https://pubmlst.org/paeruginosa/,6.5.1.5.15.4.3
ERR1189812,253,https://pubmlst.org/paeruginosa/,4.4.16.12.1.6.3
ERR1189814,841,https://pubmlst.org/paeruginosa/,6.5.1.5.15.4.3
ERR1189815,1616,https://pubmlst.org/paeruginosa/,1.5.6.34.4.6.19
ERR1189816,564,https://pubmlst.org/paeruginosa/,6.10.5.11.2.15.2
ERR1189817,841,https://pubmlst.org/paeruginosa/,6.5.1.5.15.4.3
ERR1189818,242,https://pubmlst.org/paeruginosa/,28.5.5.11.3.15.44
ERR1189819,2235,https://pubmlst.org/paeruginosa/,6.5.1.13.3.4.10
ERR1189820,1616,https://pubmlst.org/paeruginosa/,1.5.6.34.4.6.19
ERR1189821,377,https://pubmlst.org/paeruginosa/,103.8.5.5.1.6.4
ERR1189822,244,https://pubmlst.org/paeruginosa/,17.5.12.3.14.4.7
ERR1189823,350c33a718edd82aba6f3467dd5b78cab1aec341,https://pubmlst.org/paeruginosa/,206.8.26.3.1.20.a1caaaab9c01142a774783d20c81c1a1ce1fdc4a
ERR1189824,350c33a718edd82aba6f3467dd5b78cab1aec341,https://pubmlst.org/paeruginosa/,206.8.26.3.1.20.a1caaaab9c01142a774783d20c81c1a1ce1fdc4a
ERR1189825,350c33a718edd82aba6f3467dd5b78cab1aec341,https://pubmlst.org/paeruginosa/,206.8.26.3.1.20.a1caaaab9c01142a774783d20c81c1a1ce1fdc4a
ERR1189827,242,https://pubmlst.org/paeruginosa/,28.5.5.11.3.15.44
ERR1189835,2235,https://pubmlst.org/paeruginosa/,6.5.1.13.3.4.10
ERR1195487,164,https://pubmlst.org/paeruginosa/,1.5.1.11.4.10.10
ERR1195489,308,https://pubmlst.org/paeruginosa/,13.4.5.5.12.7.15
ERR1195491,253,https://pubmlst.org/paeruginosa/,4.4.16.12.1.6.3
ERR1195495,233,https://pubmlst.org/paeruginosa/,16.5.30.11.4.31.41
ERR1195498,253,https://pubmlst.org/paeruginosa/,4.4.16.12.1.6.3
ERR1195512,17,https://pubmlst.org/paeruginosa/,11.5.1.7.9.4.7
ERR1195515,27,https://pubmlst.org/paeruginosa/,6.5.6.7.4.6.7
ERR1195517,2332,https://pubmlst.org/paeruginosa/,15.5.91.11.3.4.2
ERR1195521,308,https://pubmlst.org/paeruginosa/,13.4.5.5.12.7.15
ERR1195524,389,https://pubmlst.org/paeruginosa/,17.22.5.3.1.14.3
ERR1195530,2333,https://pubmlst.org/paeruginosa/,40.5.11.5.1.90.26
ERR1195532,253,https://pubmlst.org/paeruginosa/,4.4.16.12.1.6.3
ERR1195536,253,https://pubmlst.org/paeruginosa/,4.4.16.12.1.6.3
ERR1195538,254,https://pubmlst.org/paeruginosa/,6.5.58.11.3.4.37
ERR1195540,274,https://pubmlst.org/paeruginosa/,23.5.11.7.1.12.7
ERR1195543,17,https://pubmlst.org/paeruginosa/,11.5.1.7.9.4.7
ERR1195545,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
ERR1195547,27,https://pubmlst.org/paeruginosa/,6.5.6.7.4.6.7
ERR1195556,198,https://pubmlst.org/paeruginosa/,11.5.11.11.3.27.7
ERR1195558,1226,https://pubmlst.org/paeruginosa/,11.66.11.3.29.4.9
ERR1195560,253,https://pubmlst.org/paeruginosa/,4.4.16.12.1.6.3
ERR1195561,2333,https://pubmlst.org/paeruginosa/,40.5.11.5.1.90.26
ERR1195563,2333,https://pubmlst.org/paeruginosa/,40.5.11.5.1.90.26
ERR1195565,308,https://pubmlst.org/paeruginosa/,13.4.5.5.12.7.15
ERR1195566,654,https://pubmlst.org/paeruginosa/,17.5.26.3.4.4.26
ERR1195568,1248,https://pubmlst.org/paeruginosa/,18.11.57.5.1.20.139
ERR1195573,2192,https://pubmlst.org/paeruginosa/,35.8.27.3.15.7.3
ERR1195576,1053,https://pubmlst.org/paeruginosa/,28.5.12.11.4.4.18
ERR1195577,2333,https://pubmlst.org/paeruginosa/,40.5.11.5.1.90.26
ERR1195582,395,https://pubmlst.org/paeruginosa/,6.5.1.1.1.12.1
ERR1195588,282,https://pubmlst.org/paeruginosa/,6.5.11.7.3.12.19
ERR1195591,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
ERR1195595,395,https://pubmlst.org/paeruginosa/,6.5.1.1.1.12.1
ERR1195600,386,https://pubmlst.org/paeruginosa/,17.5.11.18.4.10.3
ERR1195606,1212,https://pubmlst.org/paeruginosa/,11.10.11.72.3.10.3
ERR1195610,200,https://pubmlst.org/paeruginosa/,118.144.85.100.60.54.123
ERR1195615,308,https://pubmlst.org/paeruginosa/,13.4.5.5.12.7.15
ERR1195619,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
ERR1195624,7bd8545c86263608423b54f3361acdeab18d4308,https://pubmlst.org/paeruginosa/,18.4.13.3.1.17.13
ERR1195631,7bd8545c86263608423b54f3361acdeab18d4308,https://pubmlst.org/paeruginosa/,18.4.13.3.1.17.13
ERR1195634,253,https://pubmlst.org/paeruginosa/,4.4.16.12.1.6.3
ERR1195638,235,https://pubmlst.org/paeruginosa/,38.11.3.13.1.2.4
ERR1195640,2053,https://pubmlst.org/paeruginosa/,16.5.4.74.2.7.10
ERR1195645,189,https://pubmlst.org/paeruginosa/,26.143.1.3.4.4.10
ERR1195648,111,https://pubmlst.org/paeruginosa/,17.5.5.4.4.4.3
ERR1305864,406,https://pubmlst.org/paeruginosa/,40.5.11.3.4.13.7
ERR1305865,406,https://pubmlst.org/paeruginosa/,40.5.11.3.4.13.7
ERR1305866,497,https://pubmlst.org/paeruginosa/,11.5.1.7.3.56.7
ERR1538246,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538247,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538248,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538249,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538250,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538252,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538253,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538254,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538255,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538256,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538257,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538258,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538259,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538260,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538261,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538262,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538263,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538264,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538265,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538266,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538267,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538268,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
ERR1538269,775,https://pubmlst.org/paeruginosa/,28.5.11.5.4.4.7
