Name,ST,url,MLST_Profile
DRR204338,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
DRR204339,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
DRR234485,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
DRR305791,168721d2f53233fcad473000c5332b6c5468f1f1,https://pubmlst.org/efaecium/,1.4e818f3a988f128381a8bce00556a6968f26489e.1.1.1.1.1
DRR305792,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
DRR309217,5b80816b45f3401fe0cd36da8c392b6dbe1dd672,https://pubmlst.org/efaecium/,1.1.1.1.1..1
DRR309218,5b80816b45f3401fe0cd36da8c392b6dbe1dd672,https://pubmlst.org/efaecium/,1.1.1.1.1..1
DRR309219,5b80816b45f3401fe0cd36da8c392b6dbe1dd672,https://pubmlst.org/efaecium/,1.1.1.1.1..1
DRR309220,5b80816b45f3401fe0cd36da8c392b6dbe1dd672,https://pubmlst.org/efaecium/,1.1.1.1.1..1
DRR309221,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
DRR309224,4fa810979f2b202df094c8c229f382d7a5c729c3,https://pubmlst.org/efaecium/,1.1.1.02e68867bd58db220e5b7b7d6a25cc658145e842.1..1
DRR309225,5b80816b45f3401fe0cd36da8c392b6dbe1dd672,https://pubmlst.org/efaecium/,1.1.1.1.1..1
DRR309226,5b80816b45f3401fe0cd36da8c392b6dbe1dd672,https://pubmlst.org/efaecium/,1.1.1.1.1..1
DRR309228,5b80816b45f3401fe0cd36da8c392b6dbe1dd672,https://pubmlst.org/efaecium/,1.1.1.1.1..1
DRR309229,5b80816b45f3401fe0cd36da8c392b6dbe1dd672,https://pubmlst.org/efaecium/,1.1.1.1.1..1
DRR309230,5b80816b45f3401fe0cd36da8c392b6dbe1dd672,https://pubmlst.org/efaecium/,1.1.1.1.1..1
DRR309232,5b80816b45f3401fe0cd36da8c392b6dbe1dd672,https://pubmlst.org/efaecium/,1.1.1.1.1..1
DRR309233,5b80816b45f3401fe0cd36da8c392b6dbe1dd672,https://pubmlst.org/efaecium/,1.1.1.1.1..1
DRR309234,5b80816b45f3401fe0cd36da8c392b6dbe1dd672,https://pubmlst.org/efaecium/,1.1.1.1.1..1
DRR318668,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1078743,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1078744,71,https://pubmlst.org/efaecium/,15.3.1.2.1.1.1
ERR1078745,50,https://pubmlst.org/efaecium/,15.1.6.6.1.1.1
ERR1078746,18,https://pubmlst.org/efaecium/,7.1.1.1.5.1.1
ERR1078747,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1078748,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1078749,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1078750,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1078751,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1078756,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1078757,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1078758,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1078759,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1078760,341,https://pubmlst.org/efaecium/,15.5.1.1.1.1.1
ERR1078761,341,https://pubmlst.org/efaecium/,15.5.1.1.1.1.1
ERR1078762,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1078763,796,https://pubmlst.org/efaecium/,4.1.1.1.1.20.1
ERR1078764,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1078765,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1078766,796,https://pubmlst.org/efaecium/,4.1.1.1.1.20.1
ERR1078767,796,https://pubmlst.org/efaecium/,4.1.1.1.1.20.1
ERR1078768,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1078769,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1078771,1005,https://pubmlst.org/efaecium/,15.1.1.1.1.20.36
ERR1078772,796,https://pubmlst.org/efaecium/,4.1.1.1.1.20.1
ERR1078773,796,https://pubmlst.org/efaecium/,4.1.1.1.1.20.1
ERR1078774,796,https://pubmlst.org/efaecium/,4.1.1.1.1.20.1
ERR1078775,796,https://pubmlst.org/efaecium/,4.1.1.1.1.20.1
ERR1078776,796,https://pubmlst.org/efaecium/,4.1.1.1.1.20.1
ERR1078777,796,https://pubmlst.org/efaecium/,4.1.1.1.1.20.1
ERR1078778,796,https://pubmlst.org/efaecium/,4.1.1.1.1.20.1
ERR1078779,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1078780,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1078781,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1078782,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1078783,555,https://pubmlst.org/efaecium/,4.1.1.1.1.1.1
ERR1078784,341,https://pubmlst.org/efaecium/,15.5.1.1.1.1.1
ERR1078785,555,https://pubmlst.org/efaecium/,4.1.1.1.1.1.1
ERR1078786,341,https://pubmlst.org/efaecium/,15.5.1.1.1.1.1
ERR1078787,341,https://pubmlst.org/efaecium/,15.5.1.1.1.1.1
ERR1078788,555,https://pubmlst.org/efaecium/,4.1.1.1.1.1.1
ERR1078789,414,https://pubmlst.org/efaecium/,15.5.1.1.1.20.1
ERR1078790,341,https://pubmlst.org/efaecium/,15.5.1.1.1.1.1
ERR1078791,341,https://pubmlst.org/efaecium/,15.5.1.1.1.1.1
ERR1078793,341,https://pubmlst.org/efaecium/,15.5.1.1.1.1.1
ERR1195729,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195731,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195734,192,https://pubmlst.org/efaecium/,15.1.1.1.1.7.1
ERR1195736,117,https://pubmlst.org/efaecium/,9.1.1.1.1.1.1
ERR1195767,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195772,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195775,117,https://pubmlst.org/efaecium/,9.1.1.1.1.1.1
ERR1195781,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195785,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195789,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195792,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195798,117,https://pubmlst.org/efaecium/,9.1.1.1.1.1.1
ERR1195802,117,https://pubmlst.org/efaecium/,9.1.1.1.1.1.1
ERR1195819,117,https://pubmlst.org/efaecium/,9.1.1.1.1.1.1
ERR1195824,192,https://pubmlst.org/efaecium/,15.1.1.1.1.7.1
ERR1195830,117,https://pubmlst.org/efaecium/,9.1.1.1.1.1.1
ERR1195842,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195845,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195851,555,https://pubmlst.org/efaecium/,4.1.1.1.1.1.1
ERR1195857,192,https://pubmlst.org/efaecium/,15.1.1.1.1.7.1
ERR1195864,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1195868,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195885,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195887,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195891,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195892,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195901,192,https://pubmlst.org/efaecium/,15.1.1.1.1.7.1
ERR1195905,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195907,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1195910,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195911,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195918,555,https://pubmlst.org/efaecium/,4.1.1.1.1.1.1
ERR1195934,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195937,192,https://pubmlst.org/efaecium/,15.1.1.1.1.7.1
ERR1195939,192,https://pubmlst.org/efaecium/,15.1.1.1.1.7.1
ERR1195945,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195950,192,https://pubmlst.org/efaecium/,15.1.1.1.1.7.1
ERR1195952,192,https://pubmlst.org/efaecium/,15.1.1.1.1.7.1
ERR1195954,1186,https://pubmlst.org/efaecium/,9.1.76.1.12.1.1
ERR1195957,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195964,192,https://pubmlst.org/efaecium/,15.1.1.1.1.7.1
ERR1195966,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195969,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195973,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1195983,192,https://pubmlst.org/efaecium/,15.1.1.1.1.7.1
ERR1195988,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195991,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195993,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1195995,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1196000,769,https://pubmlst.org/efaecium/,9.5.1.1.12.1.1
ERR1366731,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1366732,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1366733,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1366734,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1366737,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1366739,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1366740,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1368521,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1368525,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1368533,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR1475236,117,https://pubmlst.org/efaecium/,9.1.1.1.1.1.1
ERR1475237,117,https://pubmlst.org/efaecium/,9.1.1.1.1.1.1
ERR1475239,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1475240,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1475241,117,https://pubmlst.org/efaecium/,9.1.1.1.1.1.1
ERR1475243,117,https://pubmlst.org/efaecium/,9.1.1.1.1.1.1
ERR1475244,117,https://pubmlst.org/efaecium/,9.1.1.1.1.1.1
ERR1475245,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1475247,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1475248,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1475249,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1475250,fd623f489a59a9c59a4594f5a82a4a8b7f59072e,https://pubmlst.org/efaecium/,9.1.1.8.1.1.1
ERR1475251,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1475252,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1475253,192,https://pubmlst.org/efaecium/,15.1.1.1.1.7.1
ERR1542148,262,https://pubmlst.org/efaecium/,7.1.1.1.5.7.1
ERR1556855,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1556877,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1556901,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1556903,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1556926,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1556927,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557057,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557059,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557060,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557061,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557062,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557063,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557064,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557065,262,https://pubmlst.org/efaecium/,7.1.1.1.5.7.1
ERR1557066,262,https://pubmlst.org/efaecium/,7.1.1.1.5.7.1
ERR1557067,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557068,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557069,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557071,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557072,262,https://pubmlst.org/efaecium/,7.1.1.1.5.7.1
ERR1557073,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557074,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557075,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557076,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557077,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557078,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557079,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557080,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557081,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557082,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557083,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557084,262,https://pubmlst.org/efaecium/,7.1.1.1.5.7.1
ERR1557085,262,https://pubmlst.org/efaecium/,7.1.1.1.5.7.1
ERR1557086,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557087,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557089,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557090,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557091,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557092,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557093,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557094,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557095,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557096,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557098,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557099,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557100,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557101,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557102,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557103,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557104,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557105,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557106,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557107,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557108,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557109,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557110,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557111,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557112,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557113,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557114,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557115,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557116,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557117,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557118,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557120,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557124,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557125,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557126,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557127,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557128,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557131,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557132,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557133,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557136,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557137,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557138,262,https://pubmlst.org/efaecium/,7.1.1.1.5.7.1
ERR1557140,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557141,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557142,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557143,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557145,262,https://pubmlst.org/efaecium/,7.1.1.1.5.7.1
ERR1557146,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557149,262,https://pubmlst.org/efaecium/,7.1.1.1.5.7.1
ERR1557150,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557151,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557152,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557153,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557154,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557155,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557156,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557157,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557158,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557159,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557160,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557162,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557163,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557164,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557165,1454,https://pubmlst.org/efaecium/,9.1.1.1.12.132.1
ERR1557181,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557182,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557183,280,https://pubmlst.org/efaecium/,1.3.1.1.1.1.1
ERR1557184,280,https://pubmlst.org/efaecium/,1.3.1.1.1.1.1
ERR1557185,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557186,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557187,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557188,280,https://pubmlst.org/efaecium/,1.3.1.1.1.1.1
ERR1557191,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557192,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557193,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557194,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557195,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557196,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557197,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557198,280,https://pubmlst.org/efaecium/,1.3.1.1.1.1.1
ERR1557199,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557200,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557201,17,https://pubmlst.org/efaecium/,1.1.1.1.1.1.1
ERR1557202,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557203,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557208,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557210,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557211,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557212,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557213,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557214,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557215,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557216,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557217,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557218,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557219,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557220,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557221,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557222,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557223,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557224,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1557238,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557239,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557320,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557321,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557324,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1557465,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1585859,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1585860,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1585861,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1585862,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1585863,262,https://pubmlst.org/efaecium/,7.1.1.1.5.7.1
ERR1585865,78,https://pubmlst.org/efaecium/,15.1.1.1.1.1.1
ERR1585869,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1585870,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1585871,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1585872,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1585873,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1585874,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1586393,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1586394,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1586395,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1586502,1454,https://pubmlst.org/efaecium/,9.1.1.1.12.132.1
ERR1586506,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1586533,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1586536,80,https://pubmlst.org/efaecium/,9.1.1.1.12.1.1
ERR1885451,22,https://pubmlst.org/efaecium/,2.3.1.2.1.1.1
ERR1885452,873,https://pubmlst.org/efaecium/,5.4.1.3.1.1.5
ERR193660,551,https://pubmlst.org/efaecium/,9.3.1.1.1.1.1
ERR193661,375,https://pubmlst.org/efaecium/,9.3.1.1.12.1.1
ERR193663,551,https://pubmlst.org/efaecium/,9.3.1.1.1.1.1
ERR193664,551,https://pubmlst.org/efaecium/,9.3.1.1.1.1.1
ERR193665,551,https://pubmlst.org/efaecium/,9.3.1.1.1.1.1
ERR2019518,1296,https://pubmlst.org/efaecium/,15.64.1.1.1.20.1
ERR2212559,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR2212560,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR2212561,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR2212562,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR2212563,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR2212564,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR2212565,796,https://pubmlst.org/efaecium/,4.1.1.1.1.20.1
ERR2212566,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR2212568,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR2212569,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR2212570,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR2212571,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
ERR2212572,203,https://pubmlst.org/efaecium/,15.1.1.1.1.20.1
